"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Memory Workload Analysis","Memory Throughput","Mbyte/s","8.04",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Memory Workload Analysis","Mem Busy","%","67.29",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Memory Workload Analysis","Max Bandwidth","%","65.13",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","10.67",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Memory Workload Analysis","L2 Persisting Size","Mbyte","18.87",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","99.99",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Memory Workload Analysis","Mem Pipes Busy","%","27.07",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Scheduler Statistics","One or More Eligible","%","40.40",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Scheduler Statistics","Issued Warp Per Scheduler","","0.40",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Scheduler Statistics","No Eligible","%","59.60",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Scheduler Statistics","Active Warps Per Scheduler","warp","2.41",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.57",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 2.5 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 12 warps per scheduler, this workload allocates an average of 2.41 active warps per scheduler, but only an average of 0.57 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","32.71"
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","5.96",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","5.96",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","30.88",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","WarpStateStats","","","","CPIStall","WRN","The optional metric smsp__pcsamp_sample_count could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","Block Size","","128",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","Grid Size","","576",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","Registers Per Thread","register/thread","125",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","Shared Memory Configuration Size","Kbyte","102.40",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","Static Shared Memory Per Block","Kbyte/block","32.77",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","# SMs","SM","142",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","Stack Size","","1024",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","Threads","thread","73728",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","# TPCs","","71",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","Enabled TPC IDs","","all",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","Uses Green Context","","0",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Launch Statistics","Waves Per SM","","1.35",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","LaunchStats","","","","LaunchConfiguration","OPT","A wave of thread blocks is defined as the maximum number of blocks that can be executed in parallel on the target GPU. The number of blocks in a wave depends on the number of multiprocessors and the theoretical occupancy of the kernel. This kernel launch results in 1 full waves and a partial wave of 150 thread blocks. Under the assumption of a uniform execution duration of all thread blocks, this partial wave may account for up to 50.0% of the total runtime of this kernel. Try launching a grid with no partial wave. The overall impact of this tail effect also lessens with the number of full waves executed for a grid. See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.","global","50"
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Occupancy","Block Limit SM","block","24",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Occupancy","Block Limit Registers","block","4",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Occupancy","Block Limit Shared Mem","block","3",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Occupancy","Block Limit Warps","block","12",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Occupancy","Theoretical Active Warps per SM","warp","12",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Occupancy","Theoretical Occupancy","%","25",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Occupancy","Achieved Occupancy","%","20.34",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Occupancy","Achieved Active Warps Per SM","warp","9.76",
"0","2993275","gemm_bi_typed_parity-94f76dadc2c09cc4","127.0.0.1","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16","1","13","(128, 1, 1)","(576, 1, 1)","0","8.9","Occupancy","","","","TheoreticalOccupancy","OPT","The 3.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (25.0%) is limited by the required amount of shared memory.","global","32.71"
