"Kernel Name","gemm_bi_tn_test_tc64_bk64_s2_regpipe_f16",
"Address","Source","Instructions Executed"
"0x73ac1633b4f0","      ISETP.GE.AND P0, PT, R10, c[0x0][0x184], PT","2304"
"0x73ac1633b500","      IMAD R8, R6, 0x8, R3","2304"
"0x73ac1633b510","      LOP3.LUT R6, R6, 0x7, R5, 0x78, !PT","2304"
"0x73ac1633b520","      IMAD R24, R15, 0x8, R12","2304"
"0x73ac1633b530","      ISETP.GE.OR P2, PT, R15, c[0x0][0x17c], P0","2304"
"0x73ac1633b540","      IMAD.WIDE.U32 R12, R15, c[0x0][0x184], R10","2304"
"0x73ac1633b550","      SHF.R.S32.HI R15, RZ, 0x3, R9","2304"
"0x73ac1633b560","      SHF.R.S32.HI R9, RZ, 0x1f, R8","2304"
"0x73ac1633b570","      IMAD R7, R7, c[0x0][0x184], RZ","2304"
"0x73ac1633b580","      ISETP.GE.AND P0, PT, R8, c[0x0][0x184], PT","2304"
"0x73ac1633b590","      IMAD R17, R5, 0x8, R6","2304"
"0x73ac1633b5a0","      SHF.R.S32.HI R11, RZ, 0x1f, R15","2304"
"0x73ac1633b5b0","      IMAD R19, R5, R2, R7","2304"
"0x73ac1633b5c0","      ISETP.GE.OR P0, PT, R5, c[0x0][0x17c], P0","2304"
"0x73ac1633b5d0","      IMAD.WIDE.U32 R6, R5, c[0x0][0x184], R8","2304"
"0x73ac1633b5e0","      IADD3 R5, -R10, c[0x0][0x184], RZ","2304"
"0x73ac1633b5f0","      IMAD R10, R14, 0x8, R3","2304"
"0x73ac1633b600","      IMNMX R20, R5, 0x8, PT","2304"
"0x73ac1633b610","      IMAD R9, R11, c[0x0][0x184], RZ","2304"
"0x73ac1633b620","      IADD3 R5, -R8, c[0x0][0x184], RZ","2304"
"0x73ac1633b630","      IMAD.IADD R25, R13, 0x1, R25","2304"
"0x73ac1633b640","      SHF.R.S32.HI R11, RZ, 0x1f, R10","2304"
"0x73ac1633b650","      IMAD R21, R15, R2, R9","2304"
"0x73ac1633b660","      ISETP.GE.AND P1, PT, R10, c[0x0][0x184], PT","2304"
"0x73ac1633b670","      IMAD.SHL.U32 R24, R24, 0x8, RZ","2304"
"0x73ac1633b680","      SEL R23, R20, RZ, !P2","2304"
"0x73ac1633b690","      IMAD.WIDE.U32 R8, R15, c[0x0][0x184], R10","2304"
"0x73ac1633b6a0","      IMNMX R5, R5, 0x8, PT","2304"
"0x73ac1633b6b0","      IADD3 R10, -R10, c[0x0][0x184], RZ","2304"
"0x73ac1633b6c0","      IMAD.IADD R20, R9, 0x1, R21","2304"
"0x73ac1633b6d0","      ISETP.NE.AND P2, PT, R23, RZ, PT","2304"
"0x73ac1633b6e0","      IMAD.SHL.U32 R23, R23, 0x2, RZ","2304"
"0x73ac1633b6f0","      ISETP.GE.OR P1, PT, R15, c[0x0][0x17c], P1","2304"
"0x73ac1633b700","      SEL R5, R5, RZ, !P0","2304"
"0x73ac1633b710","      IMNMX R11, R10, 0x8, PT","2304"
"0x73ac1633b720","      IMAD R10, R18, 0x8, R3","2304"
"0x73ac1633b730","      LOP3.LUT R14, R14, 0x7, R15, 0x78, !PT","2304"
"0x73ac1633b740","      SEL R26, R12, RZ, P2","2304"
"0x73ac1633b750","      ISETP.NE.AND P4, PT, R5, RZ, PT","2304"
"0x73ac1633b760","      IMAD R14, R15, 0x8, R14","2304"
"0x73ac1633b770","      SEL R12, R11, RZ, !P1","2304"
"0x73ac1633b780","      IMAD.SHL.U32 R5, R5, 0x2, RZ","2304"
"0x73ac1633b790","      SHF.R.S32.HI R15, RZ, 0x3, R16","2304"
"0x73ac1633b7a0","      IMAD.IADD R16, R7, 0x1, R19","2304"
"0x73ac1633b7b0","      SEL R22, R6, RZ, P4","2304"
"0x73ac1633b7c0","      ISETP.NE.AND P1, PT, R12, RZ, PT","2304"
"0x73ac1633b7d0","      IMAD.SHL.U32 R12, R12, 0x2, RZ","2304"
"0x73ac1633b7e0","      ISETP.GE.AND P0, PT, R10, c[0x0][0x184], PT","2304"
"0x73ac1633b7f0","      IADD3 R6, -R10, c[0x0][0x184], RZ","2304"
"0x73ac1633b800","      SHF.R.S32.HI R13, RZ, 0x1f, R15","2304"
"0x73ac1633b810","      SEL R19, R8, RZ, P1","2304"
"0x73ac1633b820","      ISETP.GE.OR P0, PT, R15, c[0x0][0x17c], P0","2304"
"0x73ac1633b830","      IMAD R13, R13, c[0x0][0x184], RZ","2304"
"0x73ac1633b840","      IMNMX R8, R6, 0x8, PT","2304"
"0x73ac1633b850","      SHF.R.S32.HI R11, RZ, 0x1f, R10","2304"
"0x73ac1633b860","      IMAD R13, R15, R2, R13","2304"
"0x73ac1633b870","      SEL R25, R25, RZ, P2","2304"
"0x73ac1633b880","      LEA R9, P6, R26, c[0x0][0x170], 0x1","2304"
"0x73ac1633b890","      IMAD.WIDE.U32 R6, R15, c[0x0][0x184], R10","2304"
"0x73ac1633b8a0","      SEL R8, R8, RZ, !P0","2304"
"0x73ac1633b8b0","      ISETP.NE.U32.AND P5, PT, R23, RZ, PT","2304"
"0x73ac1633b8c0","      IMAD.IADD R10, R7, 0x1, R13","2304"
"0x73ac1633b8d0","      IADD3 R23, -R23, 0x10, RZ","2304"
"0x73ac1633b8e0","      LEA.HI.X R25, R26, c[0x0][0x174], R25, 0x1, P6","2304"
"0x73ac1633b8f0","      ISETP.NE.AND P0, PT, R8, RZ, PT","2304"
"0x73ac1633b900","      IMAD.SHL.U32 R8, R8, 0x2, RZ","2304"
"0x73ac1633b910","      LOP3.LUT R26, R23, 0xf, RZ, 0xc0, !PT","2304"
"0x73ac1633b920","      SEL R9, R9, c[0x0][0x170], P2","2304"
"0x73ac1633b930","      SEL R13, R6, RZ, P0","2304"
"0x73ac1633b940","      SEL R25, R25, c[0x0][0x174], P2","2304"
"0x73ac1633b950","      LOP3.LUT R18, R18, 0x7, R15, 0x78, !PT","2304"
"0x73ac1633b960","      SEL R7, R16, RZ, P4","2304"
"0x73ac1633b970","      LEA R21, P6, R22, c[0x0][0x170], 0x1","2304"
"0x73ac1633b980","      IMAD R11, R15, 0x8, R18","2304"
"0x73ac1633b990","      IADD3 R6, P2, R26, R9, RZ","2304"
"0x73ac1633b9a0","      IMAD.SHL.U32 R15, R24, 0x2, RZ","2304"
"0x73ac1633b9b0","      LEA.HI.X R22, R22, c[0x0][0x174], R7, 0x1, P6","2304"
"0x73ac1633b9c0","      IMAD.SHL.U32 R11, R11, 0x8, RZ","2304"
"0x73ac1633b9d0","      SEL R20, R20, RZ, P1","2304"
"0x73ac1633b9e0","      IMAD.X R7, RZ, RZ, R25, P2","2304"
"0x73ac1633b9f0","      SEL R10, R10, RZ, P0","2304"
"0x73ac1633ba00","      LEA R16, P2, R19, c[0x0][0x170], 0x1","2304"
"0x73ac1633ba10","      LEA R9, P6, R13, c[0x0][0x170], 0x1","2304"
"0x73ac1633ba20","@!PT  LDS RZ, [RZ]","2304"
"0x73ac1633ba30","@!PT  LDS RZ, [RZ]","2304"
"0x73ac1633ba40","@!PT  LDS RZ, [RZ]","2304"
"0x73ac1633ba50","      LDGSTS.E.128.ZFILL P5, [R15+0x4000][R6.64]","2304"
"0x73ac1633ba60","      ISETP.NE.U32.AND P5, PT, R5, RZ, PT","2304"
"0x73ac1633ba70","      IADD3 R5, -R5, 0x10, RZ","2304"
"0x73ac1633ba80","      LEA.HI.X R18, R19, c[0x0][0x174], R20, 0x1, P2","2304"
"0x73ac1633ba90","      LEA.HI.X R13, R13, c[0x0][0x174], R10, 0x1, P6","2304"
"0x73ac1633baa0","      SEL R10, R21, c[0x0][0x170], P4","2304"
"0x73ac1633bab0","      SEL R19, R22, c[0x0][0x174], P4","2304"
"0x73ac1633bac0","      ISETP.NE.U32.AND P4, PT, R8, RZ, PT","2304"
"0x73ac1633bad0","      LOP3.LUT R5, R5, 0xf, RZ, 0xc0, !PT","2304"
"0x73ac1633bae0","      ISETP.NE.U32.AND P2, PT, R12, RZ, PT","2304"
"0x73ac1633baf0","      IADD3 R8, -R8, 0x10, RZ","2304"
"0x73ac1633bb00","      IADD3 R12, -R12, 0x10, RZ","2304"
"0x73ac1633bb10","      SEL R15, R16, c[0x0][0x170], P1","2304"
"0x73ac1633bb20","      SEL R16, R18, c[0x0][0x174], P1","2304"
"0x73ac1633bb30","      IADD3 R6, P1, R5, R10, RZ","2304"
"0x73ac1633bb40","      IMAD.SHL.U32 R5, R17, 0x8, RZ","2304"
"0x73ac1633bb50","      LOP3.LUT R10, R8, 0xf, RZ, 0xc0, !PT","2304"
"0x73ac1633bb60","      SEL R9, R9, c[0x0][0x170], P0","2304"
"0x73ac1633bb70","      IMAD.X R7, RZ, RZ, R19, P1","2304"
"0x73ac1633bb80","      LOP3.LUT R12, R12, 0xf, RZ, 0xc0, !PT","2304"
"0x73ac1633bb90","      IMAD.SHL.U32 R5, R5, 0x2, RZ","2304"
"0x73ac1633bba0","      IADD3 R10, P6, R10, R9, RZ","2304"
"0x73ac1633bbb0","      IMAD.SHL.U32 R9, R14, 0x8, RZ","2304"
"0x73ac1633bbc0","      IADD3 R8, P1, R12, R15, RZ","2304"
"0x73ac1633bbd0","      IMAD.SHL.U32 R15, R11, 0x2, RZ","2304"
"0x73ac1633bbe0","      SEL R12, R13, c[0x0][0x174], P0","2304"
"0x73ac1633bbf0","      IMAD.SHL.U32 R13, R9, 0x2, RZ","2304"
"0x73ac1633bc00","      LDGSTS.E.128.ZFILL P5, [R5+0x4000][R6.64]","2304"
"0x73ac1633bc10","      IMAD.X R9, RZ, RZ, R16, P1","2304"
"0x73ac1633bc20","      ISETP.GE.AND P0, PT, R4, RZ, PT","2304"
"0x73ac1633bc30","      IMAD.X R11, RZ, RZ, R12, P6","2304"
"0x73ac1633bc40","      IADD3 R4, R4, 0x200, RZ","2304"
"0x73ac1633bc50","      LDGSTS.E.128.ZFILL P2, [R13+0x4000][R8.64]","2304"
"0x73ac1633bc60","      LDGSTS.E.128.ZFILL P4, [R15+0x4000][R10.64]","2304"
"0x73ac1633bc70","@!P0  BRA 0x73ac1633b330","2304"
"0x73ac1633bc80","      BSYNC B0","2304"
"0x73ac1633bc90","      LDGDEPBAR","2304"
"0x73ac1633bca0","      BRA 0x73ac1633ce60","2304"
"0x73ac1633bcb0","      ISETP.GT.AND P0, PT, R0, 0xfff, PT","0"
"0x73ac1633bcc0","      BSSY B0, 0x73ac1633ce60","0"
"0x73ac1633bcd0","@P0   BRA 0x73ac1633ce50","0"
"0x73ac1633bce0","      IMNMX R3, R0, 0xf80, !PT","0"
"0x73ac1633bcf0","      BSSY B1, 0x73ac1633bfb0","0"
"0x73ac1633bd00","      IMNMX R5, R0, 0xf80, !PT","0"
"0x73ac1633bd10","      IMAD.MOV.U32 R20, RZ, RZ, c[0x0][0x184]","0"
"0x73ac1633bd20","      IADD3 R3, -R0, 0x7f, R3","0"
"0x73ac1633bd30","      IMAD.MOV.U32 R12, RZ, RZ, R0","0"
"0x73ac1633bd40","      IADD3 R5, -R0, 0x7f, R5","0"
"0x73ac1633bd50","      LEA.HI R2, R3, 0x1, RZ, 0x19","0"
"0x73ac1633bd60","      LEA.HI R4, R5, 0x1, RZ, 0x19","0"
"0x73ac1633bd70","      LOP3.LUT P0, R2, R2, 0x3, RZ, 0xc0, !PT","0"
"0x73ac1633bd80","      ISETP.GE.U32.AND P1, PT, R3, 0x180, PT","0"
"0x73ac1633bd90","      ISETP.GE.U32.AND P4, PT, R5, 0x180, PT","0"
"0x73ac1633bda0","      LOP3.LUT P5, R22, R4, 0x3, RZ, 0xc0, !PT","0"
"0x73ac1633bdb0","      SHF.R.S32.HI R18, RZ, 0x1f, R7","0"
"0x73ac1633bdc0","@!P0  BRA 0x73ac1633bfa0","0"
"0x73ac1633bdd0","      IMAD.MOV.U32 R6, RZ, RZ, R2","0"
"0x73ac1633bde0","      IMAD.MOV.U32 R12, RZ, RZ, R0","0"
"0x73ac1633bdf0","      SHF.R.S32.HI R3, RZ, 0x1f, R12","0"
"0x73ac1633be00","      LEA.HI R3, R3, R12, RZ, 0x6","0"
"0x73ac1633be10","      LOP3.LUT R5, R3, 0xffffffc0, RZ, 0xc0, !PT","0"
"0x73ac1633be20","      SHF.R.S32.HI R9, RZ, 0x6, R3","0"
"0x73ac1633be30","      IMAD.IADD R7, R12, 0x1, -R5","0"
"0x73ac1633be40","      IMAD R2, R118, 0x40, R7","0"
"0x73ac1633be50","      ISETP.GE.AND P0, PT, R2, c[0x0][0x180], PT","0"
"0x73ac1633be60","      ISETP.LT.AND P0, PT, R9, c[0x0][0x17c], !P0","0"
"0x73ac1633be70","@P0   SHF.R.S32.HI R4, RZ, 0x1f, R9","0"
"0x73ac1633be80","@P0   SHF.R.S32.HI R3, RZ, 0x1f, R2","0"
"0x73ac1633be90","@P0   IMAD R4, R4, c[0x0][0x180], RZ","0"
"0x73ac1633bea0","@P0   IMAD.WIDE.U32 R2, R9, c[0x0][0x180], R2","0"
"0x73ac1633beb0","@P0   IMAD R5, R9, R18, R4","0"
"0x73ac1633bec0","@P0   LEA R4, P2, R2, c[0x0][0x168], 0x1","0"
"0x73ac1633bed0","@P0   IMAD.IADD R3, R3, 0x1, R5","0"
"0x73ac1633bee0","@P0   LEA.HI.X R5, R2, c[0x0][0x16c], R3, 0x1, P2","0"
"0x73ac1633bef0","@!P0  PRMT R2, RZ, 0x7610, R2","0"
"0x73ac1633bf00","@P0   LDG.E.U16 R2, [R4.64]","0"
"0x73ac1633bf10","      IMAD.SHL.U32 R3, R9, 0x8, RZ","0"
"0x73ac1633bf20","      IADD3 R6, R6, -0x1, RZ","0"
"0x73ac1633bf30","      IADD3 R12, R12, 0x80, RZ","0"
"0x73ac1633bf40","      LOP3.LUT R3, R7, 0x38, R3, 0x78, !PT","0"
"0x73ac1633bf50","      ISETP.NE.AND P0, PT, R6, RZ, PT","0"
"0x73ac1633bf60","      IMAD R3, R9, 0x40, R3","0"
"0x73ac1633bf70","      IMAD.SHL.U32 R3, R3, 0x2, RZ","0"
"0x73ac1633bf80","      STS.U16 [R3], R2","0"
"0x73ac1633bf90","@P0   BRA 0x73ac1633bdf0","0"
"0x73ac1633bfa0","      BSYNC B1","0"
"0x73ac1633bfb0","      BSSY B1, 0x73ac1633c600","0"
"0x73ac1633bfc0","@!P1  BRA 0x73ac1633c5f0","0"
"0x73ac1633bfd0","      SHF.R.S32.HI R3, RZ, 0x1f, R12","0"
"0x73ac1633bfe0","      IADD3 R4, R12, 0x80, RZ","0"
"0x73ac1633bff0","      LEA.HI R3, R3, R12, RZ, 0x6","0"
"0x73ac1633c000","      IADD3 R6, R12, 0x100, RZ","0"
"0x73ac1633c010","      LOP3.LUT R5, R3, 0xffffffc0, RZ, 0xc0, !PT","0"
"0x73ac1633c020","      SHF.R.S32.HI R19, RZ, 0x6, R3","0"
"0x73ac1633c030","      SHF.R.S32.HI R3, RZ, 0x1f, R4","0"
"0x73ac1633c040","      IMAD.IADD R17, R12, 0x1, -R5","0"
"0x73ac1633c050","      IADD3 R8, R12, 0x180, RZ","0"
"0x73ac1633c060","      SHF.R.S32.HI R7, RZ, 0x1f, R6","0"
"0x73ac1633c070","      IMAD R2, R118, 0x40, R17","0"
"0x73ac1633c080","      LEA.HI R5, R3, R4, RZ, 0x6","0"
"0x73ac1633c090","      SHF.R.S32.HI R9, RZ, 0x1f, R8","0"
"0x73ac1633c0a0","      ISETP.GE.AND P1, PT, R2, c[0x0][0x180], PT","0"
"0x73ac1633c0b0","      LEA.HI R7, R7, R6, RZ, 0x6","0"
"0x73ac1633c0c0","      ISETP.LT.AND P1, PT, R19, c[0x0][0x17c], !P1","0"
"0x73ac1633c0d0","      LOP3.LUT R3, R5, 0xffffffc0, RZ, 0xc0, !PT","0"
"0x73ac1633c0e0","      LEA.HI R11, R9, R8, RZ, 0x6","0"
"0x73ac1633c0f0","      LOP3.LUT R9, R7, 0xffffffc0, RZ, 0xc0, !PT","0"
"0x73ac1633c100","      IMAD.IADD R23, R4, 0x1, -R3","0"
"0x73ac1633c110","      LOP3.LUT R13, R11, 0xffffffc0, RZ, 0xc0, !PT","0"
"0x73ac1633c120","      SHF.R.S32.HI R21, RZ, 0x6, R5","0"
"0x73ac1633c130","      IMAD.IADD R27, R6, 0x1, -R9","0"
"0x73ac1633c140","      SHF.R.S32.HI R25, RZ, 0x6, R7","0"
"0x73ac1633c150","      IMAD R6, R118, 0x40, R23","0"
"0x73ac1633c160","@P1   SHF.R.S32.HI R4, RZ, 0x1f, R19","0"
"0x73ac1633c170","      IMAD.IADD R31, R8, 0x1, -R13","0"
"0x73ac1633c180","@P1   SHF.R.S32.HI R3, RZ, 0x1f, R2","0"
"0x73ac1633c190","      IMAD R8, R118, 0x40, R27","0"
"0x73ac1633c1a0","      ISETP.GE.AND P0, PT, R6, c[0x0][0x180], PT","0"
"0x73ac1633c1b0","@P1   IMAD R4, R4, c[0x0][0x180], RZ","0"
"0x73ac1633c1c0","      SHF.R.S32.HI R29, RZ, 0x6, R11","0"
"0x73ac1633c1d0","@P1   IMAD.WIDE.U32 R2, R19, c[0x0][0x180], R2","0"
"0x73ac1633c1e0","      ISETP.LT.AND P0, PT, R21, c[0x0][0x17c], !P0","0"
"0x73ac1633c1f0","      ISETP.GE.AND P2, PT, R8, c[0x0][0x180], PT","0"
"0x73ac1633c200","@P1   IMAD R9, R19, R18, R4","0"
"0x73ac1633c210","@P1   LEA R4, P6, R2, c[0x0][0x168], 0x1","0"
"0x73ac1633c220","      IMAD R10, R118, 0x40, R31","0"
"0x73ac1633c230","      ISETP.LT.AND P2, PT, R25, c[0x0][0x17c], !P2","0"
"0x73ac1633c240","@P1   IMAD.IADD R3, R3, 0x1, R9","0"
"0x73ac1633c250","@!P1  PRMT R13, RZ, 0x7610, R13","0"
"0x73ac1633c260","@P1   LEA.HI.X R5, R2, c[0x0][0x16c], R3, 0x1, P6","0"
"0x73ac1633c270","      ISETP.GE.AND P6, PT, R10, c[0x0][0x180], PT","0"
"0x73ac1633c280","@P0   SHF.R.S32.HI R2, RZ, 0x1f, R21","0"
"0x73ac1633c290","@P1   LDG.E.U16 R13, [R4.64]","0"
"0x73ac1633c2a0","      ISETP.LT.AND P6, PT, R29, c[0x0][0x17c], !P6","0"
"0x73ac1633c2b0","@P0   SHF.R.S32.HI R7, RZ, 0x1f, R6","0"
"0x73ac1633c2c0","@P0   IMAD R11, R2, c[0x0][0x180], RZ","0"
"0x73ac1633c2d0","@P2   SHF.R.S32.HI R14, RZ, 0x1f, R25","0"
"0x73ac1633c2e0","@P2   SHF.R.S32.HI R9, RZ, 0x1f, R8","0"
"0x73ac1633c2f0","@P0   IMAD.WIDE.U32 R2, R21, c[0x0][0x180], R6","0"
"0x73ac1633c300","@P0   IMAD R15, R21, R18, R11","0"
"0x73ac1633c310","@P6   SHF.R.S32.HI R7, RZ, 0x1f, R29","0"
"0x73ac1633c320","@P2   IMAD R14, R14, c[0x0][0x180], RZ","0"
"0x73ac1633c330","@P6   SHF.R.S32.HI R11, RZ, 0x1f, R10","0"
"0x73ac1633c340","@P0   IMAD.IADD R3, R3, 0x1, R15","0"
"0x73ac1633c350","@P0   LEA R6, P1, R2, c[0x0][0x168], 0x1","0"
"0x73ac1633c360","@P2   IMAD.WIDE.U32 R4, R25, c[0x0][0x180], R8","0"
"0x73ac1633c370","@P2   IMAD R15, R25, R18, R14","0"
"0x73ac1633c380","@P6   IMAD R16, R7, c[0x0][0x180], RZ","0"
"0x73ac1633c390","@P0   LEA.HI.X R7, R2, c[0x0][0x16c], R3, 0x1, P1","0"
"0x73ac1633c3a0","@P6   IMAD.WIDE.U32 R8, R29, c[0x0][0x180], R10","0"
"0x73ac1633c3b0","@P2   LEA R2, P1, R4, c[0x0][0x168], 0x1","0"
"0x73ac1633c3c0","@P2   IMAD.IADD R3, R5, 0x1, R15","0"
"0x73ac1633c3d0","@P6   IMAD R11, R29, R18, R16","0"
"0x73ac1633c3e0","@P2   LEA.HI.X R3, R4, c[0x0][0x16c], R3, 0x1, P1","0"
"0x73ac1633c3f0","@P6   IMAD.IADD R5, R9, 0x1, R11","0"
"0x73ac1633c400","@P6   LEA R4, P1, R8, c[0x0][0x168], 0x1","0"
"0x73ac1633c410","@!P0  PRMT R9, RZ, 0x7610, R9","0"
"0x73ac1633c420","@!P2  PRMT R11, RZ, 0x7610, R11","0"
"0x73ac1633c430","@!P6  PRMT R15, RZ, 0x7610, R15","0"
"0x73ac1633c440","@P6   LEA.HI.X R5, R8, c[0x0][0x16c], R5, 0x1, P1","0"
"0x73ac1633c450","@P0   LDG.E.U16 R9, [R6.64]","0"
"0x73ac1633c460","@P2   LDG.E.U16 R11, [R2.64]","0"
"0x73ac1633c470","@P6   LDG.E.U16 R15, [R4.64]","0"
"0x73ac1633c480","      IMAD.SHL.U32 R8, R19, 0x8, RZ","0"
"0x73ac1633c490","      IMAD.SHL.U32 R10, R21, 0x8, RZ","0"
"0x73ac1633c4a0","      IMAD.SHL.U32 R14, R25, 0x8, RZ","0"
"0x73ac1633c4b0","      IMAD.SHL.U32 R16, R29, 0x8, RZ","0"
"0x73ac1633c4c0","      LOP3.LUT R8, R17, 0x38, R8, 0x78, !PT","0"
"0x73ac1633c4d0","      LOP3.LUT R10, R23, 0x38, R10, 0x78, !PT","0"
"0x73ac1633c4e0","      LOP3.LUT R14, R27, 0x38, R14, 0x78, !PT","0"
"0x73ac1633c4f0","      LOP3.LUT R16, R31, 0x38, R16, 0x78, !PT","0"
"0x73ac1633c500","      IMAD R8, R19, 0x40, R8","0"
"0x73ac1633c510","      IMAD R10, R21, 0x40, R10","0"
"0x73ac1633c520","      IMAD R14, R25, 0x40, R14","0"
"0x73ac1633c530","      IMAD R16, R29, 0x40, R16","0"
"0x73ac1633c540","      IMAD.SHL.U32 R8, R8, 0x2, RZ","0"
"0x73ac1633c550","      IMAD.SHL.U32 R10, R10, 0x2, RZ","0"
"0x73ac1633c560","      IMAD.SHL.U32 R14, R14, 0x2, RZ","0"
"0x73ac1633c570","      IMAD.SHL.U32 R16, R16, 0x2, RZ","0"
"0x73ac1633c580","      ISETP.GE.AND P0, PT, R12, 0xe00, PT","0"
"0x73ac1633c590","      IADD3 R12, R12, 0x200, RZ","0"
"0x73ac1633c5a0","      STS.U16 [R8], R13","0"
"0x73ac1633c5b0","      STS.U16 [R10], R9","0"
"0x73ac1633c5c0","      STS.U16 [R14], R11","0"
"0x73ac1633c5d0","      STS.U16 [R16], R15","0"
"0x73ac1633c5e0","@!P0  BRA 0x73ac1633bfd0","0"
"0x73ac1633c5f0","      BSYNC B1","0"
"0x73ac1633c600","      BSSY B1, 0x73ac1633c820","0"
"0x73ac1633c610","      IMAD.MOV.U32 R14, RZ, RZ, R0","0"
"0x73ac1633c620","      SHF.R.S32.HI R26, RZ, 0x1f, R20","0"
"0x73ac1633c630","@!P5  BRA 0x73ac1633c810","0"
"0x73ac1633c640","      IMAD.MOV.U32 R6, RZ, RZ, R22","0"
"0x73ac1633c650","      IMAD.MOV.U32 R14, RZ, RZ, R0","0"
"0x73ac1633c660","      SHF.R.S32.HI R3, RZ, 0x1f, R14","0"
"0x73ac1633c670","      LEA.HI R3, R3, R14, RZ, 0x6","0"
"0x73ac1633c680","      LOP3.LUT R5, R3, 0xffffffc0, RZ, 0xc0, !PT","0"
"0x73ac1633c690","      SHF.R.S32.HI R7, RZ, 0x6, R3","0"
"0x73ac1633c6a0","      IMAD.IADD R8, R14, 0x1, -R5","0"
"0x73ac1633c6b0","      IMAD R2, R117, 0x40, R8","0"
"0x73ac1633c6c0","      ISETP.GE.AND P0, PT, R2, c[0x0][0x184], PT","0"
"0x73ac1633c6d0","      ISETP.LT.AND P0, PT, R7, c[0x0][0x17c], !P0","0"
"0x73ac1633c6e0","@P0   SHF.R.S32.HI R4, RZ, 0x1f, R7","0"
"0x73ac1633c6f0","@P0   SHF.R.S32.HI R3, RZ, 0x1f, R2","0"
"0x73ac1633c700","@P0   IMAD R4, R4, c[0x0][0x184], RZ","0"
"0x73ac1633c710","@P0   IMAD.WIDE.U32 R2, R7, c[0x0][0x184], R2","0"
"0x73ac1633c720","@P0   IMAD R5, R7, R26, R4","0"
"0x73ac1633c730","@P0   LEA R4, P1, R2, c[0x0][0x170], 0x1","0"
"0x73ac1633c740","@P0   IMAD.IADD R3, R3, 0x1, R5","0"
"0x73ac1633c750","@P0   LEA.HI.X R5, R2, c[0x0][0x174], R3, 0x1, P1","0"
"0x73ac1633c760","@!P0  PRMT R2, RZ, 0x7610, R2","0"
"0x73ac1633c770","@P0   LDG.E.U16 R2, [R4.64]","0"
"0x73ac1633c780","      IMAD.SHL.U32 R3, R7, 0x8, RZ","0"
"0x73ac1633c790","      IADD3 R6, R6, -0x1, RZ","0"
"0x73ac1633c7a0","      IADD3 R14, R14, 0x80, RZ","0"
"0x73ac1633c7b0","      LOP3.LUT R3, R8, 0x38, R3, 0x78, !PT","0"
"0x73ac1633c7c0","      ISETP.NE.AND P0, PT, R6, RZ, PT","0"
"0x73ac1633c7d0","      IMAD R3, R7, 0x40, R3","0"
"0x73ac1633c7e0","      IMAD.SHL.U32 R3, R3, 0x2, RZ","0"
"0x73ac1633c7f0","      STS.U16 [R3+0x4000], R2","0"
"0x73ac1633c800","@P0   BRA 0x73ac1633c660","0"
"0x73ac1633c810","      BSYNC B1","0"
"0x73ac1633c820","@!P4  BRA 0x73ac1633ce50","0"
"0x73ac1633c830","      IADD3 R2, R14, 0x80, RZ","0"
"0x73ac1633c840","      SHF.R.S32.HI R3, RZ, 0x1f, R14","0"
"0x73ac1633c850","      IADD3 R6, R14, 0x100, RZ","0"
"0x73ac1633c860","      SHF.R.S32.HI R5, RZ, 0x1f, R2","0"
"0x73ac1633c870","      LEA.HI R3, R3, R14, RZ, 0x6","0"
"0x73ac1633c880","      SHF.R.S32.HI R7, RZ, 0x1f, R6","0"
"0x73ac1633c890","      IADD3 R9, R14, 0x180, RZ","0"
"0x73ac1633c8a0","      LEA.HI R4, R5, R2, RZ, 0x6","0"
"0x73ac1633c8b0","      LOP3.LUT R5, R3, 0xffffffc0, RZ, 0xc0, !PT","0"
"0x73ac1633c8c0","      LEA.HI R8, R7, R6, RZ, 0x6","0"
"0x73ac1633c8d0","      SHF.R.S32.HI R10, RZ, 0x1f, R9","0"
"0x73ac1633c8e0","      IMAD.IADD R19, R14, 0x1, -R5","0"
"0x73ac1633c8f0","      LOP3.LUT R7, R4, 0xffffffc0, RZ, 0xc0, !PT","0"
"0x73ac1633c900","      LEA.HI R11, R10, R9, RZ, 0x6","0"
"0x73ac1633c910","      LOP3.LUT R5, R8, 0xffffffc0, RZ, 0xc0, !PT","0"
"0x73ac1633c920","      IMAD.IADD R20, R2, 0x1, -R7","0"
"0x73ac1633c930","      LOP3.LUT R10, R11, 0xffffffc0, RZ, 0xc0, !PT","0"
"0x73ac1633c940","      IMAD R2, R117, 0x40, R19","0"
"0x73ac1633c950","      SHF.R.S32.HI R21, RZ, 0x6, R3","0"
"0x73ac1633c960","      IMAD.IADD R22, R6, 0x1, -R5","0"
"0x73ac1633c970","      SHF.R.S32.HI R23, RZ, 0x6, R4","0"
"0x73ac1633c980","      IMAD R6, R117, 0x40, R20","0"
"0x73ac1633c990","      ISETP.GE.AND P0, PT, R2, c[0x0][0x184], PT","0"
"0x73ac1633c9a0","      IMAD.IADD R24, R9, 0x1, -R10","0"
"0x73ac1633c9b0","      SHF.R.S32.HI R25, RZ, 0x6, R8","0"
"0x73ac1633c9c0","      IMAD R10, R117, 0x40, R22","0"
"0x73ac1633c9d0","      ISETP.LT.AND P0, PT, R21, c[0x0][0x17c], !P0","0"
"0x73ac1633c9e0","      IMAD R12, R117, 0x40, R24","0"
